,index,subject,dataset,idv label,group label,size,size of pre,size of next,dist to pre,dist to next,gap,pre gap,next gap
238,239,verse096,train,24,3,61801,55452,,26.476404589747453,,,26.476404589747453,
239,240,verse097,test,5,1,10944,,12229,,14.352700094407323,14.352700094407323,,19.4164878389476
240,241,verse097,test,6,1,12229,10944,15486,14.352700094407323,19.4164878389476,19.4164878389476,14.352700094407323,17.832554500127006
241,242,verse097,test,7,1,15486,12229,22754,19.4164878389476,17.832554500127006,17.832554500127006,19.4164878389476,22.02271554554524
242,243,verse097,test,8,2,22754,15486,19629,17.832554500127006,22.02271554554524,22.02271554554524,17.832554500127006,21.563858652847824
243,244,verse097,test,9,2,19629,22754,17344,22.02271554554524,21.563858652847824,21.563858652847824,22.02271554554524,20.71231517720798
244,245,verse097,test,10,2,17344,19629,21208,21.563858652847824,20.71231517720798,20.71231517720798,21.563858652847824,22.360679774997898
245,246,verse097,test,11,2,21208,17344,23224,20.71231517720798,22.360679774997898,22.360679774997898,20.71231517720798,23.108440016582687
246,247,verse097,test,12,2,23224,21208,25403,22.360679774997898,23.108440016582687,23.108440016582687,22.360679774997898,22.22611077089287
247,248,verse097,test,13,2,25403,23224,27425,23.108440016582687,22.22611077089287,22.22611077089287,23.108440016582687,24.020824298928627
248,249,verse097,test,14,2,27425,25403,29957,22.22611077089287,24.020824298928627,24.020824298928627,22.22611077089287,25.15949125081825
249,250,verse097,test,15,2,29957,27425,33853,24.020824298928627,25.15949125081825,25.15949125081825,24.020824298928627,25.179356624028344
250,251,verse097,test,16,2,33853,29957,37495,25.15949125081825,25.179356624028344,25.179356624028344,25.15949125081825,26.30589287593181
251,252,verse097,test,17,2,37495,33853,41600,25.179356624028344,26.30589287593181,26.30589287593181,25.179356624028344,29.29163703175362
252,253,verse097,test,18,2,41600,37495,43152,26.30589287593181,29.29163703175362,29.29163703175362,26.30589287593181,28.142494558940577
253,254,verse097,test,19,2,43152,41600,44988,29.29163703175362,28.142494558940577,28.142494558940577,29.29163703175362,29.068883707497267
254,255,verse097,test,20,3,44988,43152,54367,28.142494558940577,29.068883707497267,29.068883707497267,28.142494558940577,30.14962686336267
255,256,verse097,test,21,3,54367,44988,60052,29.068883707497267,30.14962686336267,30.14962686336267,29.068883707497267,29.732137494637012
256,257,verse097,test,22,3,60052,54367,65249,30.14962686336267,29.732137494637012,29.732137494637012,30.14962686336267,26.94438717061496
257,258,verse097,test,23,3,65249,60052,65918,29.732137494637012,26.94438717061496,26.94438717061496,29.732137494637012,
258,259,verse097,test,24,3,65918,65249,,26.94438717061496,,,26.94438717061496,
259,260,verse104,train,9,2,20375,,21446,,20.808652046684813,20.808652046684813,,21.307275752662516
260,261,verse104,train,10,2,21446,20375,21699,20.808652046684813,21.307275752662516,21.307275752662516,20.808652046684813,22.135943621178654
261,262,verse104,train,11,2,21699,21446,24427,21.307275752662516,22.135943621178654,22.135943621178654,21.307275752662516,23.430749027719962
262,263,verse104,train,12,2,24427,21699,25984,22.135943621178654,23.430749027719962,23.430749027719962,22.135943621178654,23.53720459187964
263,264,verse104,train,13,2,25984,24427,29571,23.430749027719962,23.53720459187964,23.53720459187964,23.430749027719962,24.20743687382041
264,265,verse104,train,14,2,29571,25984,32094,23.53720459187964,24.20743687382041,24.20743687382041,23.53720459187964,25.03996805109783
265,266,verse104,train,15,2,32094,29571,35041,24.20743687382041,25.03996805109783,25.03996805109783,24.20743687382041,24.1039415863879
266,267,verse104,train,16,2,35041,32094,37854,25.03996805109783,24.1039415863879,24.1039415863879,25.03996805109783,26.324893162176366
267,268,verse104,train,17,2,37854,35041,42667,24.1039415863879,26.324893162176366,26.324893162176366,24.1039415863879,29.444863728670914
268,269,verse104,train,18,2,42667,37854,43989,26.324893162176366,29.444863728670914,29.444863728670914,26.324893162176366,30.870698080866262
269,270,verse104,train,19,2,43989,42667,54153,29.444863728670914,30.870698080866262,30.870698080866262,29.444863728670914,31.575306807693888
270,271,verse104,train,20,3,54153,43989,51009,30.870698080866262,31.575306807693888,31.575306807693888,30.870698080866262,32.03123475609393
271,272,verse104,train,21,3,51009,54153,63561,31.575306807693888,32.03123475609393,32.03123475609393,31.575306807693888,32.12475680841802
272,273,verse104,train,22,3,63561,51009,64772,32.03123475609393,32.12475680841802,32.12475680841802,32.03123475609393,33.37663853655727
273,274,verse104,train,23,3,64772,63561,67897,32.12475680841802,33.37663853655727,33.37663853655727,32.12475680841802,
274,275,verse104,train,24,3,67897,64772,,33.37663853655727,,,33.37663853655727,
275,276,verse111,val,18,2,35337,,39709,,28.30194339616981,28.30194339616981,,30.59411708155671
276,277,verse111,val,19,2,39709,35337,44442,28.30194339616981,30.59411708155671,30.59411708155671,28.30194339616981,30.430248109405877
277,278,verse111,val,20,3,44442,39709,44083,30.59411708155671,30.430248109405877,30.430248109405877,30.59411708155671,27.676705006196094
278,279,verse111,val,21,3,44083,44442,45437,30.430248109405877,27.676705006196094,27.676705006196094,30.430248109405877,28.460498941515414
279,280,verse111,val,22,3,45437,44083,49529,27.676705006196094,28.460498941515414,28.460498941515414,27.676705006196094,29.223278392404914
280,281,verse111,val,23,3,49529,45437,50269,28.460498941515414,29.223278392404914,29.223278392404914,28.460498941515414,
281,282,verse111,val,24,3,50269,49529,,29.223278392404914,,,29.223278392404914,
282,283,verse112,test,8,2,17601,,19238,,19.4164878389476,19.4164878389476,,21.095023109728988
283,284,verse112,test,9,2,19238,17601,18212,19.4164878389476,21.095023109728988,21.095023109728988,19.4164878389476,21.97726097583591
284,285,verse112,test,10,2,18212,19238,18853,21.095023109728988,21.97726097583591,21.97726097583591,21.095023109728988,22.135943621178654
285,286,verse112,test,11,2,18853,18212,20247,21.97726097583591,22.135943621178654,22.135943621178654,21.97726097583591,22.22611077089287
286,287,verse112,test,12,2,20247,18853,21732,22.135943621178654,22.22611077089287,22.22611077089287,22.135943621178654,22.360679774997898
287,288,verse112,test,13,2,21732,20247,23105,22.22611077089287,22.360679774997898,22.360679774997898,22.22611077089287,23.043437243605826
288,289,verse112,test,14,2,23105,21732,24136,22.360679774997898,23.043437243605826,23.043437243605826,22.360679774997898,23.043437243605826
289,290,verse112,test,15,2,24136,23105,25259,23.043437243605826,23.043437243605826,23.043437243605826,23.043437243605826,24.1039415863879
290,291,verse112,test,16,2,25259,24136,27994,23.043437243605826,24.1039415863879,24.1039415863879,23.043437243605826,26.30589287593181
291,292,verse112,test,17,2,27994,25259,30411,24.1039415863879,26.30589287593181,26.30589287593181,24.1039415863879,27.676705006196094
292,293,verse112,test,18,2,30411,27994,35312,26.30589287593181,27.676705006196094,27.676705006196094,26.30589287593181,30.822070014844883
293,294,verse112,test,19,2,35312,30411,39875,27.676705006196094,30.822070014844883,30.822070014844883,27.676705006196094,33.24154027718932
294,295,verse112,test,20,3,39875,35312,44278,30.822070014844883,33.24154027718932,33.24154027718932,30.822070014844883,32.57299494980466
295,296,verse112,test,21,3,44278,39875,48288,33.24154027718932,32.57299494980466,32.57299494980466,33.24154027718932,32.28002478313795
296,297,verse112,test,22,3,48288,44278,47313,32.57299494980466,32.28002478313795,32.28002478313795,32.57299494980466,31.016124838541646
297,298,verse112,test,23,3,47313,48288,47417,32.28002478313795,31.016124838541646,31.016124838541646,32.28002478313795,
298,299,verse112,test,24,3,47417,47313,,31.016124838541646,,,31.016124838541646,
299,300,verse113,train,21,3,40440,,44202,,32.202484376209235,32.202484376209235,,30.083217912982647
300,301,verse113,train,22,3,44202,40440,46112,32.202484376209235,30.083217912982647,30.083217912982647,32.202484376209235,26.19160170741759
301,302,verse113,train,23,3,46112,44202,39536,30.083217912982647,26.19160170741759,26.19160170741759,30.083217912982647,26.30589287593181
302,303,verse113,train,24,3,39536,46112,48751,26.19160170741759,26.30589287593181,26.30589287593181,26.19160170741759,
303,304,verse113,train,25,3,48751,39536,,26.30589287593181,,,26.30589287593181,
304,305,verse122,train,7,1,16647,,24008,,17.4928556845359,17.4928556845359,,18.81488772222678
305,306,verse122,train,8,2,24008,16647,23451,17.4928556845359,18.81488772222678,18.81488772222678,17.4928556845359,20.248456731316587
306,307,verse122,train,9,2,23451,24008,20830,18.81488772222678,20.248456731316587,20.248456731316587,18.81488772222678,20.223748416156685
307,308,verse122,train,10,2,20830,23451,20568,20.248456731316587,20.223748416156685,20.223748416156685,20.248456731316587,20.808652046684813
308,309,verse122,train,11,2,20568,20830,23037,20.223748416156685,20.808652046684813,20.808652046684813,20.223748416156685,22.135943621178654
309,310,verse122,train,12,2,23037,20568,24207,20.808652046684813,22.135943621178654,22.135943621178654,20.808652046684813,22.847319317591726
310,311,verse122,train,13,2,24207,23037,25188,22.135943621178654,22.847319317591726,22.847319317591726,22.135943621178654,23.043437243605826
311,312,verse122,train,14,2,25188,24207,29070,22.847319317591726,23.043437243605826,23.043437243605826,22.847319317591726,25.099800796022265
312,313,verse122,train,15,2,29070,25188,30995,23.043437243605826,25.099800796022265,25.099800796022265,23.043437243605826,25.099800796022265
313,314,verse122,train,16,2,30995,29070,34996,25.099800796022265,25.099800796022265,25.099800796022265,25.099800796022265,25.573423705088842
314,315,verse122,train,17,2,34996,30995,34353,25.099800796022265,25.573423705088842,25.573423705088842,25.099800796022265,28.5657137141714
315,316,verse122,train,18,2,34353,34996,46161,25.573423705088842,28.5657137141714,28.5657137141714,25.573423705088842,31.416556144810016
316,317,verse122,train,19,2,46161,34353,46991,28.5657137141714,31.416556144810016,31.416556144810016,28.5657137141714,31.76476034853718
317,318,verse122,train,20,3,46991,46161,57798,31.416556144810016,31.76476034853718,31.76476034853718,31.416556144810016,31.591137997862628
318,319,verse122,train,21,3,57798,46991,66170,31.76476034853718,31.591137997862628,31.591137997862628,31.76476034853718,32.155870381627054
319,320,verse122,train,22,3,66170,57798,65724,31.591137997862628,32.155870381627054,32.155870381627054,31.591137997862628,28.319604517012593
320,321,verse122,train,23,3,65724,66170,67031,32.155870381627054,28.319604517012593,28.319604517012593,32.155870381627054,
321,322,verse122,train,24,3,67031,65724,,28.319604517012593,,,28.319604517012593,
322,323,verse127,train,8,2,16669,,17258,,19.131126469708992,19.131126469708992,,22.67156809750927
323,324,verse127,train,9,2,17258,16669,17555,19.131126469708992,22.67156809750927,22.67156809750927,19.131126469708992,22.67156809750927
324,325,verse127,train,10,2,17555,17258,16824,22.67156809750927,22.67156809750927,22.67156809750927,22.67156809750927,21.95449840010015
325,326,verse127,train,11,2,16824,17555,18896,22.67156809750927,21.95449840010015,21.95449840010015,22.67156809750927,22.15851980616034
326,327,verse127,train,12,2,18896,16824,21372,21.95449840010015,22.15851980616034,22.15851980616034,21.95449840010015,23.430749027719962
327,328,verse127,train,13,2,21372,18896,24833,22.15851980616034,23.430749027719962,23.430749027719962,22.15851980616034,25.0
328,329,verse127,train,14,2,24833,21372,27894,23.430749027719962,25.0,25.0,23.430749027719962,24.186773244895647
329,330,verse127,train,15,2,27894,24833,30811,25.0,24.186773244895647,24.186773244895647,25.0,25.514701644346147
330,331,verse127,train,16,2,30811,27894,32538,24.186773244895647,25.514701644346147,25.514701644346147,24.186773244895647,26.739483914241877
331,332,verse127,train,17,2,32538,30811,33540,25.514701644346147,26.739483914241877,26.739483914241877,25.514701644346147,27.586228448267445
332,333,verse127,train,18,2,33540,32538,41225,26.739483914241877,27.586228448267445,27.586228448267445,26.739483914241877,32.03123475609393
333,334,verse127,train,19,2,41225,33540,47536,27.586228448267445,32.03123475609393,32.03123475609393,27.586228448267445,31.400636936215164
334,335,verse127,train,20,3,47536,41225,54007,32.03123475609393,31.400636936215164,31.400636936215164,32.03123475609393,30.24896692450835
335,336,verse127,train,21,3,54007,47536,58272,31.400636936215164,30.24896692450835,30.24896692450835,31.400636936215164,31.12876483254676
336,337,verse127,train,22,3,58272,54007,63121,30.24896692450835,31.12876483254676,31.12876483254676,30.24896692450835,32.526911934581186
337,338,verse127,train,23,3,63121,58272,62577,31.12876483254676,32.526911934581186,32.526911934581186,31.12876483254676,
338,339,verse127,train,24,3,62577,63121,,32.526911934581186,,,32.526911934581186,
339,340,verse135,val,7,1,13770,,20419,,17.11724276862369,17.11724276862369,,20.223748416156685
340,341,verse135,val,8,2,20419,13770,19601,17.11724276862369,20.223748416156685,20.223748416156685,17.11724276862369,20.346989949375804
341,342,verse135,val,9,2,19601,20419,18446,20.223748416156685,20.346989949375804,20.346989949375804,20.223748416156685,21.95449840010015
342,343,verse135,val,10,2,18446,19601,20396,20.346989949375804,21.95449840010015,21.95449840010015,20.346989949375804,20.97617696340303
343,344,verse135,val,11,2,20396,18446,21353,21.95449840010015,20.97617696340303,20.97617696340303,21.95449840010015,21.213203435596427
344,345,verse135,val,12,2,21353,20396,24488,20.97617696340303,21.213203435596427,21.213203435596427,20.97617696340303,22.045407685048602
345,346,verse135,val,13,2,24488,21353,29153,21.213203435596427,22.045407685048602,22.045407685048602,21.213203435596427,22.360679774997898
346,347,verse135,val,14,2,29153,24488,31655,22.045407685048602,22.360679774997898,22.360679774997898,22.045407685048602,23.108440016582687
347,348,verse135,val,15,2,31655,29153,33868,22.360679774997898,23.108440016582687,23.108440016582687,22.360679774997898,23.53720459187964
348,349,verse135,val,16,2,33868,31655,36072,23.108440016582687,23.53720459187964,23.53720459187964,23.108440016582687,25.98076211353316
349,350,verse135,val,17,2,36072,33868,37951,23.53720459187964,25.98076211353316,25.98076211353316,23.53720459187964,27.459060435491963
350,351,verse135,val,18,2,37951,36072,41376,25.98076211353316,27.459060435491963,27.459060435491963,25.98076211353316,31.464265445104548
351,352,verse135,val,19,2,41376,37951,46357,27.459060435491963,31.464265445104548,31.464265445104548,27.459060435491963,33.8673884437522
352,353,verse135,val,20,3,46357,41376,52685,31.464265445104548,33.8673884437522,33.8673884437522,31.464265445104548,32.07802986469088
353,354,verse135,val,21,3,52685,46357,54056,33.8673884437522,32.07802986469088,32.07802986469088,33.8673884437522,30.14962686336267
354,355,verse135,val,22,3,54056,52685,57683,32.07802986469088,30.14962686336267,30.14962686336267,32.07802986469088,28.30194339616981
355,356,verse135,val,23,3,57683,54056,51017,30.14962686336267,28.30194339616981,28.30194339616981,30.14962686336267,
356,357,verse135,val,24,3,51017,57683,,28.30194339616981,,,28.30194339616981,
357,358,verse139,train,20,3,47730,,50708,,32.89376840679705,32.89376840679705,,33.60059523282288
